task_name,base_task,category,add,initstate,language,light,noise,table,view
put_the_wine_bottle_on_the_rack_tb_9,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_9,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_10,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_10,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_20,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_20,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_30,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_30,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_40,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_40,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_50,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_50,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_70,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_70,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_80,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_80,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_90,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_90,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_110,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_110,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_120,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_120,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_130,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_130,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_140,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_140,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_160,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_160,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_170,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_170,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_180,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_180,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_190,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_190,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_200,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_200,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_210,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_210,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_220,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_220,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_230,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_230,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_240,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_240,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_250,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_250,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_260,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_260,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_270,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_270,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_280,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_280,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_290,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_290,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_300,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_300,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_360,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_360,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_370,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_370,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_380,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_380,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_390,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_390,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_400,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_400,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_420,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_420,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_440,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_440,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_450,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_450,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_460,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_460,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_480,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_480,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_490,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_490,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_500,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_500,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_191_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_192_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_193_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_194_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_195_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_196_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_197_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_198_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_199_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_200_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_2_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_4_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_6_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_8_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_10_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_350_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_352_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_356_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_358_358_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0
put_the_wine_bottle_on_the_rack_view_345_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_345
put_the_wine_bottle_on_the_rack_view_345_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_345
put_the_wine_bottle_on_the_rack_view_346_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_346
put_the_wine_bottle_on_the_rack_view_346_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_346
put_the_wine_bottle_on_the_rack_view_347_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_347
put_the_wine_bottle_on_the_rack_view_347_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_347
put_the_wine_bottle_on_the_rack_view_348_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_348
put_the_wine_bottle_on_the_rack_view_348_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_348
put_the_wine_bottle_on_the_rack_view_349_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_349
put_the_wine_bottle_on_the_rack_view_349_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_349
put_the_wine_bottle_on_the_rack_view_350_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_350
put_the_wine_bottle_on_the_rack_view_351_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_351
put_the_wine_bottle_on_the_rack_view_351_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_351
put_the_wine_bottle_on_the_rack_view_352_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_352
put_the_wine_bottle_on_the_rack_view_352_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_352
put_the_wine_bottle_on_the_rack_view_353_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_353
put_the_wine_bottle_on_the_rack_view_353_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_353
put_the_wine_bottle_on_the_rack_view_354_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_354
put_the_wine_bottle_on_the_rack_view_355_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_355
put_the_wine_bottle_on_the_rack_view_356_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_356
put_the_wine_bottle_on_the_rack_view_356_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_356
put_the_wine_bottle_on_the_rack_view_357_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_357
put_the_wine_bottle_on_the_rack_view_359_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_359
put_the_wine_bottle_on_the_rack_language_1_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_1,,,,view_0
put_the_wine_bottle_on_the_rack_language_2_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_2,,,,view_0
put_the_wine_bottle_on_the_rack_language_3_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_3,,,,view_0
put_the_wine_bottle_on_the_rack_language_4_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_4,,,,view_0
put_the_wine_bottle_on_the_rack_language_5_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_5,,,,view_0
put_the_wine_bottle_on_the_rack_language_6_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_6,,,,view_0
put_the_wine_bottle_on_the_rack_language_7_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_7,,,,view_0
put_the_wine_bottle_on_the_rack_language_8_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_8,,,,view_0
put_the_wine_bottle_on_the_rack_language_9_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_9,,,,view_0
put_the_wine_bottle_on_the_rack_language_10_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_10,,,,view_0
put_the_wine_bottle_on_the_rack_language_11_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_11,,,,view_0
put_the_wine_bottle_on_the_rack_language_12_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_12,,,,view_0
put_the_wine_bottle_on_the_rack_language_13_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_13,,,,view_0
put_the_wine_bottle_on_the_rack_language_14_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_14,,,,view_0
put_the_wine_bottle_on_the_rack_language_15_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_15,,,,view_0
put_the_wine_bottle_on_the_rack_language_16_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_16,,,,view_0
put_the_wine_bottle_on_the_rack_language_17_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_17,,,,view_0
put_the_wine_bottle_on_the_rack_language_18_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_18,,,,view_0
put_the_wine_bottle_on_the_rack_language_19_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_19,,,,view_0
put_the_wine_bottle_on_the_rack_language_20_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_20,,,,view_0
put_the_wine_bottle_on_the_rack_language_21_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_21,,,,view_0
put_the_wine_bottle_on_the_rack_language_22_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_22,,,,view_0
put_the_wine_bottle_on_the_rack_language_23_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_23,,,,view_0
put_the_wine_bottle_on_the_rack_language_24_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_24,,,,view_0
put_the_wine_bottle_on_the_rack_language_25_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_25,,,,view_0
put_the_wine_bottle_on_the_rack_language_26_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_26,,,,view_0
put_the_wine_bottle_on_the_rack_language_27_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_27,,,,view_0
put_the_wine_bottle_on_the_rack_language_28_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_28,,,,view_0
put_the_wine_bottle_on_the_rack_language_29_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_29,,,,view_0
put_the_wine_bottle_on_the_rack_language_30_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_30,,,,view_0
put_the_wine_bottle_on_the_rack_language_31_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_31,,,,view_0
put_the_wine_bottle_on_the_rack_language_32_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_32,,,,view_0
put_the_wine_bottle_on_the_rack_language_33_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_33,,,,view_0
put_the_wine_bottle_on_the_rack_language_34_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_34,,,,view_0
put_the_wine_bottle_on_the_rack_language_35_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_35,,,,view_0
put_the_wine_bottle_on_the_rack_language_36_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_36,,,,view_0
put_the_wine_bottle_on_the_rack_language_37_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_37,,,,view_0
put_the_wine_bottle_on_the_rack_language_38_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_38,,,,view_0
put_the_wine_bottle_on_the_rack_language_39_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_39,,,,view_0
put_the_wine_bottle_on_the_rack_language_40_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_40,,,,view_0
put_the_wine_bottle_on_the_rack_language_41_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_41,,,,view_0
put_the_wine_bottle_on_the_rack_language_42_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_42,,,,view_0
put_the_wine_bottle_on_the_rack_language_43_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_43,,,,view_0
put_the_wine_bottle_on_the_rack_language_44_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_44,,,,view_0
put_the_wine_bottle_on_the_rack_language_45_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_45,,,,view_0
put_the_wine_bottle_on_the_rack_language_46_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_46,,,,view_0
put_the_wine_bottle_on_the_rack_language_47_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_47,,,,view_0
put_the_wine_bottle_on_the_rack_language_48_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_48,,,,view_0
put_the_wine_bottle_on_the_rack_language_49_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_49,,,,view_0
put_the_wine_bottle_on_the_rack_language_50_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Language Instructions,,initstate_0,language_50,,,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_1,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_1,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_2,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_2,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_3,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_3,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_4,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_4,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_5,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_5,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_6,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_6,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_7,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_7,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_8,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_8,,view_0
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_0_noise_9,put_the_wine_bottle_on_the_rack,Sensor Noise,,initstate_0,,,noise_9,,view_0
