task_name,base_task,category,add,initstate,language,light,noise,table,view
put_the_bowl_on_the_plate_view_339_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_339
put_the_bowl_on_the_plate_view_339_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_339
put_the_bowl_on_the_plate_view_340_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_340
put_the_bowl_on_the_plate_view_341_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_341
put_the_bowl_on_the_plate_view_342_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_342
put_the_bowl_on_the_plate_view_343_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_343
put_the_bowl_on_the_plate_view_344_15_100_0_0_initstate_0,put_the_bowl_on_the_plate,Camera Viewpoints,,initstate_0,,,,,view_344
put_the_bowl_on_the_plate_language_1_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_1,,,,view_0
put_the_bowl_on_the_plate_language_2_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_2,,,,view_0
put_the_bowl_on_the_plate_language_4_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_4,,,,view_0
put_the_bowl_on_the_plate_language_6_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_6,,,,view_0
put_the_bowl_on_the_plate_language_7_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_7,,,,view_0
put_the_bowl_on_the_plate_language_8_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_8,,,,view_0
put_the_bowl_on_the_plate_language_9_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_9,,,,view_0
put_the_bowl_on_the_plate_language_11_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_11,,,,view_0
put_the_bowl_on_the_plate_language_12_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_12,,,,view_0
put_the_bowl_on_the_plate_language_14_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_14,,,,view_0
put_the_bowl_on_the_plate_language_16_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_16,,,,view_0
put_the_bowl_on_the_plate_language_17_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_17,,,,view_0
put_the_bowl_on_the_plate_language_18_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_18,,,,view_0
put_the_bowl_on_the_plate_language_21_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_21,,,,view_0
put_the_bowl_on_the_plate_language_22_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_22,,,,view_0
put_the_bowl_on_the_plate_language_23_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_23,,,,view_0
put_the_bowl_on_the_plate_language_26_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_26,,,,view_0
put_the_bowl_on_the_plate_language_27_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_27,,,,view_0
put_the_bowl_on_the_plate_language_28_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_28,,,,view_0
put_the_bowl_on_the_plate_language_30_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_30,,,,view_0
put_the_bowl_on_the_plate_language_31_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_31,,,,view_0
put_the_bowl_on_the_plate_language_32_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_32,,,,view_0
put_the_bowl_on_the_plate_language_33_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_33,,,,view_0
put_the_bowl_on_the_plate_language_34_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_34,,,,view_0
put_the_bowl_on_the_plate_language_35_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_35,,,,view_0
put_the_bowl_on_the_plate_language_36_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_36,,,,view_0
put_the_bowl_on_the_plate_language_37_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_37,,,,view_0
put_the_bowl_on_the_plate_language_40_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_40,,,,view_0
put_the_bowl_on_the_plate_language_41_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_41,,,,view_0
put_the_bowl_on_the_plate_language_42_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_42,,,,view_0
put_the_bowl_on_the_plate_language_43_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_43,,,,view_0
put_the_bowl_on_the_plate_language_46_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_46,,,,view_0
put_the_bowl_on_the_plate_language_47_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_47,,,,view_0
put_the_bowl_on_the_plate_language_48_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_48,,,,view_0
put_the_bowl_on_the_plate_language_49_view_0_0_100_0_0_initstate_0,put_the_bowl_on_the_plate,Language Instructions,,initstate_0,language_49,,,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_4,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_4,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_5,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_5,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_6,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_6,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_7,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_7,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_8,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_8,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_9,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_9,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_13,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_13,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_14,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_14,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_15,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_15,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_16,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_16,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_17,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_17,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_18,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_18,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_19,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_19,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_20,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_20,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_26,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_26,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_27,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_27,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_28,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_28,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_29,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_29,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_30,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_30,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_37,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_37,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_38,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_38,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_39,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_39,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_41,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_41,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_42,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_42,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_43,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_43,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_44,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_44,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_45,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_45,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_46,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_46,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_47,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_47,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_48,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_48,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_49,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_49,,view_0
put_the_bowl_on_the_plate_view_0_0_100_0_0_initstate_0_noise_50,put_the_bowl_on_the_plate,Sensor Noise,,initstate_0,,,noise_50,,view_0
put_the_bowl_on_the_plate_add_1,put_the_bowl_on_the_plate,Objects Layout,add_1,,,,,,
put_the_bowl_on_the_plate_add_10,put_the_bowl_on_the_plate,Objects Layout,add_10,,,,,,
put_the_bowl_on_the_plate_add_12,put_the_bowl_on_the_plate,Objects Layout,add_12,,,,,,
put_the_bowl_on_the_plate_add_13,put_the_bowl_on_the_plate,Objects Layout,add_13,,,,,,
put_the_bowl_on_the_plate_add_14,put_the_bowl_on_the_plate,Objects Layout,add_14,,,,,,
put_the_bowl_on_the_plate_add_15,put_the_bowl_on_the_plate,Objects Layout,add_15,,,,,,
put_the_bowl_on_the_plate_add_16,put_the_bowl_on_the_plate,Objects Layout,add_16,,,,,,
put_the_bowl_on_the_plate_add_17,put_the_bowl_on_the_plate,Objects Layout,add_17,,,,,,
put_the_bowl_on_the_plate_add_18,put_the_bowl_on_the_plate,Objects Layout,add_18,,,,,,
put_the_bowl_on_the_plate_add_19,put_the_bowl_on_the_plate,Objects Layout,add_19,,,,,,
put_the_bowl_on_the_plate_add_20,put_the_bowl_on_the_plate,Objects Layout,add_20,,,,,,
put_the_bowl_on_the_plate_add_21,put_the_bowl_on_the_plate,Objects Layout,add_21,,,,,,
put_the_bowl_on_the_plate_add_22,put_the_bowl_on_the_plate,Objects Layout,add_22,,,,,,
put_the_bowl_on_the_plate_add_23,put_the_bowl_on_the_plate,Objects Layout,add_23,,,,,,
put_the_bowl_on_the_plate_add_24,put_the_bowl_on_the_plate,Objects Layout,add_24,,,,,,
put_the_bowl_on_the_plate_add_25,put_the_bowl_on_the_plate,Objects Layout,add_25,,,,,,
put_the_bowl_on_the_plate_add_26,put_the_bowl_on_the_plate,Objects Layout,add_26,,,,,,
put_the_bowl_on_the_plate_add_27,put_the_bowl_on_the_plate,Objects Layout,add_27,,,,,,
put_the_bowl_on_the_plate_add_28,put_the_bowl_on_the_plate,Objects Layout,add_28,,,,,,
put_the_bowl_on_the_plate_add_29,put_the_bowl_on_the_plate,Objects Layout,add_29,,,,,,
put_the_bowl_on_the_plate_add_3,put_the_bowl_on_the_plate,Objects Layout,add_3,,,,,,
put_the_bowl_on_the_plate_add_30,put_the_bowl_on_the_plate,Objects Layout,add_30,,,,,,
put_the_bowl_on_the_plate_add_4,put_the_bowl_on_the_plate,Objects Layout,add_4,,,,,,
put_the_bowl_on_the_plate_add_5,put_the_bowl_on_the_plate,Objects Layout,add_5,,,,,,
put_the_bowl_on_the_plate_add_9,put_the_bowl_on_the_plate,Objects Layout,add_9,,,,,,
put_the_bowl_on_the_plate_light_1,put_the_bowl_on_the_plate,Light Conditions,,,,light_1,,,
put_the_bowl_on_the_plate_light_11,put_the_bowl_on_the_plate,Light Conditions,,,,light_11,,,
put_the_bowl_on_the_plate_light_13,put_the_bowl_on_the_plate,Light Conditions,,,,light_13,,,
put_the_bowl_on_the_plate_light_15,put_the_bowl_on_the_plate,Light Conditions,,,,light_15,,,
put_the_bowl_on_the_plate_light_16,put_the_bowl_on_the_plate,Light Conditions,,,,light_16,,,
put_the_bowl_on_the_plate_light_18,put_the_bowl_on_the_plate,Light Conditions,,,,light_18,,,
put_the_bowl_on_the_plate_light_2,put_the_bowl_on_the_plate,Light Conditions,,,,light_2,,,
put_the_bowl_on_the_plate_light_20,put_the_bowl_on_the_plate,Light Conditions,,,,light_20,,,
put_the_bowl_on_the_plate_light_24,put_the_bowl_on_the_plate,Light Conditions,,,,light_24,,,
put_the_bowl_on_the_plate_light_26,put_the_bowl_on_the_plate,Light Conditions,,,,light_26,,,
put_the_bowl_on_the_plate_light_27,put_the_bowl_on_the_plate,Light Conditions,,,,light_27,,,
put_the_bowl_on_the_plate_light_29,put_the_bowl_on_the_plate,Light Conditions,,,,light_29,,,
put_the_bowl_on_the_plate_light_34,put_the_bowl_on_the_plate,Light Conditions,,,,light_34,,,
put_the_bowl_on_the_plate_light_35,put_the_bowl_on_the_plate,Light Conditions,,,,light_35,,,
put_the_bowl_on_the_plate_light_36,put_the_bowl_on_the_plate,Light Conditions,,,,light_36,,,
put_the_bowl_on_the_plate_light_37,put_the_bowl_on_the_plate,Light Conditions,,,,light_37,,,
put_the_bowl_on_the_plate_light_38,put_the_bowl_on_the_plate,Light Conditions,,,,light_38,,,
put_the_bowl_on_the_plate_light_39,put_the_bowl_on_the_plate,Light Conditions,,,,light_39,,,
put_the_bowl_on_the_plate_light_4,put_the_bowl_on_the_plate,Light Conditions,,,,light_4,,,
