task_name,base_task,category,add,initstate,language,light,noise,table,view
push_the_plate_to_the_front_of_the_stove_language_3_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_3,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_5_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_5,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_6_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_6,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_9_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_9,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_10_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_10,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_11_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_11,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_12_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_12,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_13_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_13,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_14_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_14,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_15_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_15,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_16_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_16,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_18_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_18,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_19_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_19,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_20_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_20,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_21_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_21,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_22_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_22,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_23_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_23,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_25_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_25,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_26_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_26,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_27_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_27,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_28_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_28,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_29_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_29,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_30_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_30,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_31_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_31,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_32_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_32,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_34_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_34,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_35_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_35,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_36_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_36,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_38_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_38,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_41_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_41,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_42_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_42,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_43_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_43,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_44_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_44,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_46_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_46,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_48_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_48,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_49_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_49,,,,view_0
push_the_plate_to_the_front_of_the_stove_language_50_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,initstate_0,language_50,,,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_3,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_3,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_4,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_4,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_5,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_5,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_6,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_6,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_7,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_7,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_8,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_8,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_10,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_10,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_11,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_11,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_13,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_13,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_14,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_14,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_15,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_15,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_17,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_17,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_19,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_19,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_20,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_20,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_24,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_24,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_25,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_25,,view_0
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_26,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,initstate_0,,,noise_26,,view_0
