task_name,base_task,category,add,initstate,language,layout,light,noise,table,view
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_157,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_157,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_177,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_177,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_237,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_237,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_247,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_247,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_257,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_257,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_287,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_287,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_317,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_317,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_327,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_327,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_337,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_337,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_347,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_347,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_357,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_357,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_367,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_367,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_377,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_377,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_387,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_387,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_407,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_407,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_427,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_427,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_447,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_447,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_457,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_457,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_467,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_467,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_477,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_477,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_487,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_487,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_0_0_initstate_497,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Robot Initial States,,initstate_497,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_161_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_162_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_163_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_164_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_165_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_166_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_167_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_168_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_169_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_170_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_352_10_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_352_350_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_0_0_100_352_352_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_300_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_300
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_300_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_300
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_301_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_301
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_301_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_301
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_302_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_302
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_302_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_302
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_303_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_303
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_303_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_303
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_304_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_304
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_305_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_305
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_305_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_305
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_306_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_306
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_306_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_306
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_307_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_307
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_307_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_307
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_308_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_308
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_308_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_308
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_309_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_309
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_309_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_309
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_310_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_310
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_310_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_310
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_311_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_311
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_311_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_311
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_312_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_312
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_312_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_312
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_313_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_313
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_313_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_313
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_314_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_314
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_view_314_15_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Camera Viewpoints,,initstate_0,,,,,,view_314
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_1_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_1,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_2_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_2,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_4_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_4,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_5_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_5,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_6_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_6,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_7_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_7,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_9_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_9,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_10_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_10,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_11_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_11,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_12_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_12,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_13_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_13,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_14_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_14,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_15_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_15,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_16_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_16,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_17_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_17,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_18_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_18,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_19_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_19,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_20_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_20,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_21_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_21,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_22_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_22,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_23_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_23,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_24_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_24,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_25_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_25,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_26_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_26,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_27_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_27,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_28_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_28,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_29_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_29,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_30_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_30,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_31_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_31,,,,,view_0
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_language_32_view_0_0_100_0_0_initstate_0,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,Language Instructions,,initstate_0,language_32,,,,,view_0
