task_name,base_task,category,add,initstate,language,light,noise,table,view
put_the_cream_cheese_in_the_bowl_language_9_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_9,,,,
put_the_cream_cheese_in_the_bowl_language_10_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_10,,,,
put_the_cream_cheese_in_the_bowl_language_11_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_11,,,,
put_the_cream_cheese_in_the_bowl_language_12_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_12,,,,
put_the_cream_cheese_in_the_bowl_language_13_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_13,,,,
put_the_cream_cheese_in_the_bowl_language_14_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_14,,,,
put_the_cream_cheese_in_the_bowl_language_15_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_15,,,,
put_the_cream_cheese_in_the_bowl_language_16_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_16,,,,
put_the_cream_cheese_in_the_bowl_language_17_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_17,,,,
put_the_cream_cheese_in_the_bowl_language_18_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_18,,,,
put_the_cream_cheese_in_the_bowl_language_19_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_19,,,,
put_the_cream_cheese_in_the_bowl_language_20_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_20,,,,
put_the_cream_cheese_in_the_bowl_language_21_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_21,,,,
put_the_cream_cheese_in_the_bowl_language_22_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_22,,,,
put_the_cream_cheese_in_the_bowl_language_23_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_23,,,,
put_the_cream_cheese_in_the_bowl_language_24_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_24,,,,
put_the_cream_cheese_in_the_bowl_language_25_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_25,,,,
put_the_cream_cheese_in_the_bowl_language_26_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_26,,,,
put_the_cream_cheese_in_the_bowl_language_27_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_27,,,,
put_the_cream_cheese_in_the_bowl_language_28_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_28,,,,
put_the_cream_cheese_in_the_bowl_language_29_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_29,,,,
put_the_cream_cheese_in_the_bowl_language_30_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_30,,,,
put_the_cream_cheese_in_the_bowl_language_31_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_31,,,,
put_the_cream_cheese_in_the_bowl_language_32_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_32,,,,
put_the_cream_cheese_in_the_bowl_language_33_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_33,,,,
put_the_cream_cheese_in_the_bowl_language_34_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_34,,,,
put_the_cream_cheese_in_the_bowl_language_35_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_35,,,,
put_the_cream_cheese_in_the_bowl_language_36_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_36,,,,
put_the_cream_cheese_in_the_bowl_language_37_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_37,,,,
put_the_cream_cheese_in_the_bowl_language_38_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_38,,,,
put_the_cream_cheese_in_the_bowl_language_39_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_39,,,,
put_the_cream_cheese_in_the_bowl_language_40_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_40,,,,
put_the_cream_cheese_in_the_bowl_language_41_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_41,,,,
put_the_cream_cheese_in_the_bowl_language_42_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_42,,,,
put_the_cream_cheese_in_the_bowl_language_43_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_43,,,,
put_the_cream_cheese_in_the_bowl_language_44_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_44,,,,
put_the_cream_cheese_in_the_bowl_language_45_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_45,,,,
put_the_cream_cheese_in_the_bowl_language_46_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_46,,,,
put_the_cream_cheese_in_the_bowl_language_47_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_47,,,,
put_the_cream_cheese_in_the_bowl_language_48_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_48,,,,
put_the_cream_cheese_in_the_bowl_language_49_view_0_0_100_0_0_initstate_0,put_the_cream_cheese_in_the_bowl,Language Instructions,,,language_49,,,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_1,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_1,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_3,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_3,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_4,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_4,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_5,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_5,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_6,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_6,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_7,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_7,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_8,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_8,,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_9,put_the_cream_cheese_in_the_bowl,Sensor Noise,,,,,noise_9,,
