task_name,base_task,category,add,initstate,language,light,noise,table,view
put_the_wine_bottle_on_top_of_the_cabinet_tb_9,put_the_wine_bottle_on_top_of_the_cabinet,Background Textures,,,,,,tb_9,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_3,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_3,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_13,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_13,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_23,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_23,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_43,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_43,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_63,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_63,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_73,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_73,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_83,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_83,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_103,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_103,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_113,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_113,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_123,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_123,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_133,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_133,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_143,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_143,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_153,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_153,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_163,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_163,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_173,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_173,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_183,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_183,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_193,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_193,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_203,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_203,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_213,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_213,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_223,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_223,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_233,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_233,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_243,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_243,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_253,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_253,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_283,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_283,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_293,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_293,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_303,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_303,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_323,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_323,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_343,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_343,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_353,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_353,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_363,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_363,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_373,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_373,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_403,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_403,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_413,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_413,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_423,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_423,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_433,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_433,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_453,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_453,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_463,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_463,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_473,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_473,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_483,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_483,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_493,put_the_wine_bottle_on_top_of_the_cabinet,Robot Initial States,,initstate_493,,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_123_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_123_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_125_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_125_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_126_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_126_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_127_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_127_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_128_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_128_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_129_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_129_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_130_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_130_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_4_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_100_6_4
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_6_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_100_6_6
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_6_10_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_0_0_100_6_10
put_the_wine_bottle_on_top_of_the_cabinet_view_31_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_31_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_31_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_31_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_32_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_32_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_32_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_32_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_33_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_33_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_33_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_33_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_34_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_34_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_34_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_34_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_35_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_35_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_35_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_35_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_36_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_36_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_36_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_36_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_37_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_37_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_37_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_37_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_38_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_38_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_38_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_38_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_39_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_39_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_39_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_39_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_40_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_40_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_40_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_40_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_41_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_41_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_41_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_41_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_42_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_42_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_42_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_42_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_43_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_43_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_43_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_43_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_44_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_44_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_44_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_44_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_45_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_45_0_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_view_45_15_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Camera Viewpoints,,,,,,,view_45_15_100_0_0
put_the_wine_bottle_on_top_of_the_cabinet_language_1_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_1,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_3_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_3,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_4_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_4,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_5_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_5,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_6_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_6,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_7_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_7,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_8_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_8,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_9_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_9,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_10_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_10,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_11_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_11,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_12_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_12,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_13_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_13,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_16_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_16,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_17_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_17,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_20_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_20,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_21_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_21,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_22_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_22,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_24_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_24,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_25_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_25,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_26_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_26,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_28_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_28,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_29_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_29,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_31_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_31,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_32_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_32,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_33_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_33,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_34_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_34,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_35_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_35,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_36_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_36,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_37_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_37,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_38_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_38,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_39_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_39,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_40_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_40,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_42_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_42,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_43_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_43,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_44_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_44,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_45_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_45,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_48_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_48,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_49_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_49,,,,
put_the_wine_bottle_on_top_of_the_cabinet_language_50_view_0_0_100_0_0_initstate_0,put_the_wine_bottle_on_top_of_the_cabinet,Language Instructions,,,language_50,,,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_1,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,,,,noise_1,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_3,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,,,,noise_3,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_4,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,,,,noise_4,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_5,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,,,,noise_5,,
put_the_wine_bottle_on_top_of_the_cabinet_view_0_0_100_0_0_initstate_0_noise_6,put_the_wine_bottle_on_top_of_the_cabinet,Sensor Noise,,,,,noise_6,,
