task_name,base_task,category,add,initstate,language,light,noise,table,view
push_the_plate_to_the_front_of_the_stove_language_3_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_3,,,,
push_the_plate_to_the_front_of_the_stove_language_5_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_5,,,,
push_the_plate_to_the_front_of_the_stove_language_6_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_6,,,,
push_the_plate_to_the_front_of_the_stove_language_9_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_9,,,,
push_the_plate_to_the_front_of_the_stove_language_10_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_10,,,,
push_the_plate_to_the_front_of_the_stove_language_11_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_11,,,,
push_the_plate_to_the_front_of_the_stove_language_12_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_12,,,,
push_the_plate_to_the_front_of_the_stove_language_13_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_13,,,,
push_the_plate_to_the_front_of_the_stove_language_14_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_14,,,,
push_the_plate_to_the_front_of_the_stove_language_15_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_15,,,,
push_the_plate_to_the_front_of_the_stove_language_16_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_16,,,,
push_the_plate_to_the_front_of_the_stove_language_18_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_18,,,,
push_the_plate_to_the_front_of_the_stove_language_19_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_19,,,,
push_the_plate_to_the_front_of_the_stove_language_20_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_20,,,,
push_the_plate_to_the_front_of_the_stove_language_21_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_21,,,,
push_the_plate_to_the_front_of_the_stove_language_22_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_22,,,,
push_the_plate_to_the_front_of_the_stove_language_23_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_23,,,,
push_the_plate_to_the_front_of_the_stove_language_25_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_25,,,,
push_the_plate_to_the_front_of_the_stove_language_26_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_26,,,,
push_the_plate_to_the_front_of_the_stove_language_27_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_27,,,,
push_the_plate_to_the_front_of_the_stove_language_28_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_28,,,,
push_the_plate_to_the_front_of_the_stove_language_29_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_29,,,,
push_the_plate_to_the_front_of_the_stove_language_30_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_30,,,,
push_the_plate_to_the_front_of_the_stove_language_31_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_31,,,,
push_the_plate_to_the_front_of_the_stove_language_32_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_32,,,,
push_the_plate_to_the_front_of_the_stove_language_34_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_34,,,,
push_the_plate_to_the_front_of_the_stove_language_35_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_35,,,,
push_the_plate_to_the_front_of_the_stove_language_36_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_36,,,,
push_the_plate_to_the_front_of_the_stove_language_38_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_38,,,,
push_the_plate_to_the_front_of_the_stove_language_41_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_41,,,,
push_the_plate_to_the_front_of_the_stove_language_42_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_42,,,,
push_the_plate_to_the_front_of_the_stove_language_43_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_43,,,,
push_the_plate_to_the_front_of_the_stove_language_44_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_44,,,,
push_the_plate_to_the_front_of_the_stove_language_46_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_46,,,,
push_the_plate_to_the_front_of_the_stove_language_48_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_48,,,,
push_the_plate_to_the_front_of_the_stove_language_49_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_49,,,,
push_the_plate_to_the_front_of_the_stove_language_50_view_0_0_100_0_0_initstate_0,push_the_plate_to_the_front_of_the_stove,Language Instructions,,,language_50,,,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_3,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_3,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_4,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_4,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_5,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_5,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_6,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_6,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_7,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_7,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_8,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_8,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_10,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_10,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_11,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_11,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_13,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_13,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_14,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_14,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_15,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_15,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_17,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_17,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_19,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_19,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_20,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_20,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_24,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_24,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_25,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_25,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_26,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_26,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_27,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_27,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_28,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_28,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_30,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_30,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_36,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_36,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_37,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_37,,
push_the_plate_to_the_front_of_the_stove_view_0_0_100_0_0_initstate_0_noise_38,push_the_plate_to_the_front_of_the_stove,Sensor Noise,,,,,noise_38,,
